product_uid,id,jscore_query_desc,jscore_query_title,search_title_SW
100068,456,18.98023088023088,1.7555555555555555,3.0
100068,458,18.98023088023088,1.7555555555555555,3.0
100068,459,19.813564213564213,1.7555555555555555,3.0
100069,461,3.8190476190476192,1.7555555555555555,2.0
100070,468,5.958333333333334,1.7714285714285714,2.0
100070,469,7.708333333333334,1.7714285714285714,3.0
100070,470,8.631060606060608,1.7333333333333334,2.0
100070,473,1.75,0.0,2.0
100071,475,7.466666666666667,0.0,0.0
100071,476,1.715873015873016,0.9333333333333332,1.0
100071,478,8.866666666666667,2.604761904761905,2.0
100071,479,4.0,1.7333333333333334,2.0
100072,480,3.8333333333333335,1.7380952380952381,1.0
100072,481,3.8333333333333335,0.9047619047619048,1.0
100074,485,0.0,0.0,0.0
100076,491,2.833333333333333,0.8666666666666667,2.0
100077,492,2.8333333333333335,0.8666666666666667,1.0
100077,497,4.833333333333333,0.0,0.0
100078,500,10.333333333333334,0.8333333333333334,0.0
100079,501,1.8333333333333335,1.0,0.0
100081,508,2.738095238095238,2.7777777777777777,1.0
100081,511,1.8333333333333335,0.8492063492063492,1.0
100082,516,1.9523809523809526,0.8333333333333334,1.0
100083,517,0.8842592592592592,0.0,0.0
100086,524,4.7555555555555555,1.7555555555555555,3.0
100086,533,1.8666666666666667,0.8666666666666667,3.0
100087,536,4.733333333333333,0.0,0.0
100088,542,0.0,1.7777777777777777,0.0
100089,544,0.888888888888889,0.888888888888889,1.0
100090,549,7.888888888888889,0.888888888888889,1.0
100090,551,14.88888888888889,0.888888888888889,3.0
100090,557,6.633333333333333,0.0,0.0
100090,559,12.166666666666666,0.0,0.0
100090,562,19.08585858585859,0.888888888888889,2.0
100090,563,8.925925925925926,2.8703703703703702,3.0
100092,568,3.5238095238095237,0.8333333333333334,0.0
100092,571,3.5238095238095237,0.8333333333333334,0.0
100092,572,5.3349206349206355,0.8333333333333334,0.0
100092,573,0.8412698412698413,0.0,0.0
100092,576,0.9047619047619048,0.9047619047619048,1.0
100093,581,4.65925925925926,2.6592592592592594,3.0
100093,582,11.605687830687831,2.6259259259259258,2.0
100093,583,8.32420634920635,2.6,2.0
100093,584,8.32420634920635,2.6,2.0
100094,585,22.333333333333332,1.8333333333333335,1.0
100094,591,0.0,0.0,1.0
100094,593,30.70634920634921,1.6825396825396826,1.0
100095,595,1.7658730158730158,0.0,0.0
100095,600,4.511111111111111,1.7333333333333334,2.0
100096,605,9.29973544973545,1.7023809523809526,1.0
100096,606,1.794973544973545,0.8690476190476191,1.0
100096,611,1.0,0.0,0.0
100097,619,6.726190476190476,1.8095238095238095,2.0
100098,626,5.578643578643579,0.8888888888888888,1.0
100100,630,6.731481481481481,1.8148148148148149,3.0
100101,634,1.8333333333333335,1.7592592592592593,2.0
100101,635,3.738095238095238,1.7380952380952381,2.0
100102,636,2.666666666666667,0.888888888888889,1.0
100102,637,0.8333333333333334,0.888888888888889,1.0
100104,640,5.1190476190476195,0.888888888888889,1.0
100104,642,13.909920634920637,3.499206349206349,4.0
100104,643,6.583333333333334,0.9166666666666666,1.0
100105,644,3.8666666666666667,0.8666666666666667,1.0
100105,646,5.231746031746031,0.888888888888889,1.0
100105,652,7.125877825877826,0.8666666666666667,2.0
100106,653,0.0,0.0,0.0
100108,659,0.0,0.0,0.0
100109,660,0.0,1.7714285714285714,2.0
100109,661,1.0,1.7555555555555555,2.0
100110,662,2.666666666666667,0.9259259259259259,3.0
100110,663,2.8333333333333335,0.8333333333333334,0.0
100110,666,3.7,1.7000000000000002,1.0
100110,668,0.8666666666666667,0.8666666666666667,1.0
100110,669,2.8962962962962964,0.8962962962962964,2.0
100111,670,1.9333333333333331,0.9333333333333332,2.0
100111,671,1.9333333333333331,0.9333333333333332,2.0
100112,674,9.90007215007215,0.888888888888889,1.0
100113,677,4.497354497354497,0.0,0.0
100114,679,2.7,1.7000000000000002,1.0
100115,680,16.893650793650792,1.7936507936507937,3.0
100115,682,0.9333333333333332,0.0,1.0
100116,686,11.313131313131311,1.8611111111111112,2.0
100116,687,11.403030303030302,1.7584175084175082,5.0
100117,688,2.8333333333333335,0.8333333333333334,0.0
100118,690,5.738095238095238,0.888888888888889,1.0
100119,691,8.552777777777779,0.8666666666666667,2.0
100119,696,3.8111111111111113,0.0,1.0
100120,700,13.19047619047619,0.888888888888889,1.0
100124,712,4.0,1.8425925925925926,3.0
100125,713,2.707936507936508,1.7555555555555555,3.0
100125,715,2.6603174603174606,2.6603174603174606,3.0
100125,718,3.4603174603174605,2.626984126984127,2.0
100125,722,1.7936507936507937,1.7936507936507937,2.0
100126,726,5.583838383838383,1.7925925925925927,2.0
100127,731,3.6984126984126986,1.7936507936507937,2.0
100128,734,0.0,0.0,0.0
100128,737,0.8333333333333334,0.0,1.0
100128,739,8.683333333333334,0.8333333333333334,0.0
100128,740,11.492857142857144,0.8333333333333334,0.0
100129,742,6.666666666666666,0.0,0.0
100129,743,2.68994708994709,0.9333333333333332,2.0
100130,745,20.633333333333336,0.0,0.0
100131,748,2.5,0.8333333333333334,0.0
100131,749,0.8888888888888888,0.8888888888888888,0.0
100131,751,1.7333333333333334,0.8666666666666667,1.0
100131,753,0.0,0.0,0.0
100132,756,0.8333333333333334,0.8333333333333334,0.0
100133,758,3.755555555555555,0.8333333333333334,0.0
100133,759,0.0,0.0,0.0
100133,760,1.0,0.0,0.0
100134,763,11.61111111111111,1.777777777777778,3.0
100134,764,0.0,0.0,0.0
100134,765,5.0,0.0,0.0
100134,771,1.7222222222222223,0.888888888888889,1.0
100134,773,0.0,0.0,0.0
100135,778,9.407936507936508,2.6222222222222222,3.0
100138,784,7.700000000000001,0.0,2.0
100138,787,9.036363636363637,2.903030303030303,4.0
100138,790,0.9393939393939394,0.9393939393939394,2.0
100138,791,5.681060606060607,2.681060606060606,4.0
100138,800,4.741666666666667,1.7416666666666667,2.0
100138,801,5.647727272727273,2.647727272727273,3.0
100140,811,1.8888888888888888,0.0,1.0
100140,812,0.0,0.0,1.0
100141,817,0.0,0.0,1.0
100141,818,0.0,0.8666666666666667,2.0
100141,819,0.0,0.8666666666666667,2.0
100141,824,5.6534391534391535,1.7738095238095237,3.0
100141,826,2.8306878306878307,1.7714285714285714,3.0
100143,828,1.7925925925925927,1.7925925925925927,2.0
100143,831,1.7999999999999998,1.7999999999999998,3.0
100143,832,0.8666666666666667,0.8666666666666667,1.0
100143,837,4.392592592592592,1.7925925925925927,2.0
100144,843,7.707936507936509,0.888888888888889,1.0
100144,844,6.6603174603174615,0.0,0.0
100145,847,2.768518518518518,1.7685185185185184,3.0
100146,852,6.305555555555556,2.5833333333333335,0.0
100146,857,9.75,5.316666666666666,2.0
100148,862,11.276984126984129,2.66031746031746,5.0
100149,867,1.6666666666666667,0.0,0.0
100149,868,3.8194444444444446,1.7000000000000002,1.0
100149,869,2.888888888888889,1.6666666666666667,0.0
100149,872,3.0,3.3333333333333335,0.0
100149,876,1.0,1.0,2.0
100149,878,4.703703703703704,2.5842592592592593,3.0
100149,881,5.966666666666667,1.7592592592592593,2.0
100149,882,8.60462962962963,2.5842592592592593,2.0
100149,885,3.7527777777777778,0.8666666666666667,1.0
100149,886,7.555555555555555,0.0,0.0
100150,893,7.822222222222222,1.6666666666666667,0.0
100150,894,0.0,0.0,0.0
100150,895,1.8412698412698414,0.0,1.0
100150,898,3.933333333333333,0.8333333333333334,0.0
100150,899,15.30238095238095,0.0,3.0
100151,902,10.531565656565657,1.7416666666666667,2.0
100152,908,5.733333333333333,1.8666666666666667,1.0
100152,909,1.7333333333333334,0.8666666666666667,1.0
100152,910,5.488888888888889,0.8666666666666667,1.0
100152,912,0.0,0.0,0.0
100152,918,2.8333333333333335,0.0,0.0
100153,922,0.0,0.0,0.0
100153,923,0.0,0.0,0.0
100153,928,0.0,0.0,0.0
100154,929,1.8333333333333335,0.8333333333333334,0.0
100154,934,6.4523809523809526,2.611111111111111,2.0
100155,940,6.863095238095238,0.888888888888889,1.0
100157,944,0.0,0.0,0.0
100158,954,2.888888888888889,2.5833333333333335,2.0
100158,958,2.888888888888889,3.45,2.0
100158,962,1.0,1.6666666666666667,0.0
100158,963,0.9166666666666666,1.7000000000000002,2.0
100160,969,3.0,0.8666666666666667,1.0
100161,974,0.0,0.0,0.0
100161,978,9.783333333333333,0.8666666666666667,1.0
100163,984,2.0,0.9047619047619048,2.0
100165,991,6.560185185185185,0.8666666666666667,2.0
100165,1000,2.7777777777777777,0.8492063492063492,1.0
100166,1001,0.0,0.0,0.0
100166,1004,8.275,1.7833333333333332,2.0
100167,1007,2.7666666666666666,1.7000000000000002,1.0
100167,1008,3.6555555555555554,0.8333333333333334,1.0
100170,1019,1.8412698412698414,0.888888888888889,1.0
100170,1020,3.761904761904762,0.8492063492063492,1.0
100170,1022,3.0,0.9166666666666666,1.0
100170,1026,3.632936507936508,0.888888888888889,1.0
100171,1028,0.0,0.0,0.0
100172,1031,0.0,0.0,0.0
100173,1038,8.805555555555555,1.7592592592592593,2.0
100174,1040,0.0,0.0,0.0
100176,1051,2.7222222222222223,0.888888888888889,2.0
100177,1053,6.455555555555556,2.588888888888889,2.0
100178,1056,0.0,0.0,1.0
100179,1060,12.81111111111111,2.704761904761905,4.0
100179,1062,10.525396825396825,2.6761904761904765,3.0
100180,1065,1.7714285714285714,0.9047619047619048,1.0
100180,1068,1.7714285714285714,0.9047619047619048,1.0
100181,1072,1.8492063492063493,0.888888888888889,1.0
100181,1073,2.962962962962963,0.8690476190476191,1.0
100181,1074,2.812169312169312,2.6246031746031746,3.0
100182,1076,0.9259259259259259,0.9259259259259259,2.0
100184,1080,0.0,0.0,0.0
100184,1081,0.8666666666666667,0.8666666666666667,1.0
100184,1083,3.0,0.8666666666666667,1.0
100184,1084,2.0,0.0,0.0
100184,1086,7.545454545454545,0.0,0.0
100185,1090,2.7333333333333334,0.8666666666666667,1.0
100188,1095,0.0,0.0,0.0
100189,1097,1.8095238095238095,0.9047619047619048,2.0
100189,1098,1.7380952380952381,0.8690476190476191,2.0
100189,1101,0.0,0.0,0.0
100189,1103,10.960317460317462,3.6246031746031746,3.0
100189,1104,0.8888888888888888,0.0,0.0
100189,1107,3.642857142857143,0.8690476190476191,2.0
100189,1108,0.0,0.0,0.0
100191,1116,4.571428571428571,1.7222222222222223,1.0
100193,1121,4.722222222222222,3.7,1.0
100193,1128,4.0,2.533333333333333,1.0
100193,1129,3.733333333333333,0.8666666666666667,1.0
100193,1132,5.833333333333333,2.666666666666667,0.0
100193,1134,10.555555555555555,3.4380952380952383,2.0
100193,1135,6.0,2.555555555555556,1.0
100194,1138,0.0,0.0,0.0
100194,1142,0.0,0.0,0.0
100194,1145,2.8412698412698414,0.9047619047619048,1.0
100194,1146,3.8412698412698414,0.9047619047619048,1.0
100194,1148,2.0,1.0,1.0
100194,1151,2.6363636363636362,0.0,1.0
100195,1155,1.0,0.8666666666666667,1.0
100196,1159,18.386724386724385,0.0,1.0
100196,1164,10.28888888888889,1.715873015873016,2.0
100197,1165,0.0,0.0,0.0
100197,1168,10.452380952380953,1.7222222222222223,1.0
100197,1171,11.785714285714286,0.888888888888889,1.0
100197,1172,1.0,0.9166666666666666,1.0
100197,1176,13.492063492063492,0.8492063492063492,1.0
100197,1177,5.333333333333334,0.8333333333333334,0.0
100200,1180,0.0,0.0,0.0
100201,1185,0.9333333333333332,0.9333333333333332,1.0
100203,1191,5.841269841269842,0.888888888888889,1.0
100203,1192,6.474603174603175,1.7222222222222223,1.0
100203,1195,3.633333333333333,0.8333333333333334,0.0
100203,1196,4.933333333333334,0.9333333333333332,2.0
100208,1205,1.0,0.0,0.0
100208,1206,0.8518518518518517,0.0,0.0
100209,1208,4.866666666666667,0.0,0.0
100209,1212,0.0,0.0,0.0
100209,1215,0.0,0.0,0.0
100209,1216,2.0,0.0,0.0
100210,1218,1.8666666666666667,0.8666666666666667,1.0
100210,1220,0.0,0.0,0.0
100211,1224,2.777777777777778,0.888888888888889,2.0
100212,1227,2.7666666666666666,0.0,0.0
100213,1228,6.72962962962963,0.8666666666666667,1.0
100213,1230,6.72962962962963,0.8666666666666667,1.0
100213,1231,6.72962962962963,0.8666666666666667,1.0
100216,1237,9.277777777777777,1.6666666666666667,0.0
100216,1238,10.277777777777777,1.6666666666666667,0.0
100217,1243,38.92857142857143,2.588888888888889,2.0
100218,1248,2.7222222222222223,1.7000000000000002,1.0
100218,1252,2.0,1.7357142857142858,2.0
100218,1253,2.0,1.7357142857142858,2.0
100218,1257,0.0,0.0,2.0
100221,1266,0.0,0.0,0.0
100222,1267,0.0,0.8666666666666667,1.0
100224,1273,1.7357142857142858,1.7357142857142858,2.0
100224,1275,1.7000000000000002,1.7000000000000002,1.0
100224,1276,2.6166666666666667,2.6166666666666667,2.0
100225,1279,1.8666666666666667,0.0,1.0
100227,1287,11.262962962962963,0.0,0.0
100227,1289,12.777777777777779,1.7000000000000002,1.0
100227,1291,11.318518518518518,0.0,0.0
100228,1296,3.7222222222222223,0.888888888888889,1.0
100229,1300,1.6666666666666667,0.0,0.0
100229,1302,5.777777777777779,0.8666666666666667,1.0
100230,1303,3.7222222222222223,0.888888888888889,1.0
100232,1316,3.8492063492063493,0.0,1.0
100232,1317,7.473809523809524,0.0,0.0
100232,1320,8.219047619047618,1.8095238095238095,2.0
100233,1323,0.0,0.0,0.0
100235,1326,8.0,1.777777777777778,2.0
100237,1335,16.812121212121212,0.9333333333333332,2.0
100237,1338,7.05,1.7714285714285714,2.0
100237,1340,13.812121212121212,0.9333333333333332,2.0
100239,1344,1.0,0.0,0.0
100239,1345,1.0,0.0,0.0
100239,1347,0.8333333333333334,0.8333333333333334,1.0
100239,1348,2.0,0.0,1.0
100239,1349,4.511111111111111,0.0,0.0
100241,1355,0.9333333333333332,0.0,0.0
100241,1356,10.333333333333334,0.0,0.0
100241,1357,0.0,0.8666666666666667,2.0
100242,1359,3.888888888888889,0.888888888888889,1.0
100245,1364,11.641798941798942,0.8666666666666667,2.0
100246,1366,4.323809523809524,1.7000000000000002,1.0
100248,1377,0.0,0.0,1.0
100248,1387,0.0,0.0,2.0
100248,1388,2.5,0.0,1.0
100249,1394,0.8492063492063492,0.8492063492063492,1.0
100249,1395,3.0,0.0,1.0
100249,1397,3.8333333333333335,0.0,0.0
100249,1399,9.0,4.0,3.0
100249,1401,3.547619047619048,1.8095238095238095,2.0
100249,1403,5.904761904761905,0.9047619047619048,1.0
100250,1405,4.685185185185185,1.75,2.0
100251,1408,1.8333333333333335,0.0,0.0
100252,1414,0.9333333333333332,0.0,0.0
100253,1419,8.925396825396826,1.7380952380952381,1.0
100254,1422,5.7555555555555555,1.8333333333333335,0.0
100255,1427,6.694444444444445,0.888888888888889,3.0
100256,1431,0.0,0.0,0.0
100256,1433,1.9333333333333331,0.9047619047619048,1.0
100256,1434,1.0,1.7936507936507937,2.0
100256,1436,2.8333333333333335,0.0,0.0
100257,1439,0.8777777777777779,0.0,0.0
100257,1443,14.491666666666669,0.8666666666666667,2.0
100257,1444,1.8333333333333335,0.0,1.0
100259,1449,4.766666666666667,0.8333333333333334,0.0
100259,1453,2.875,0.0,0.0
100259,1454,2.875,0.0,0.0
100260,1458,3.535714285714286,0.8333333333333334,0.0
100263,1468,1.8333333333333335,1.7023809523809526,1.0
100263,1471,3.8333333333333335,0.8333333333333334,0.0
100263,1472,0.0,0.0,0.0
100263,1473,0.0,0.0,0.0
100264,1479,1.0,0.0,1.0
100264,1481,41.24285714285715,2.588888888888889,2.0
100264,1483,15.534391534391537,0.888888888888889,2.0
100264,1486,1.9583333333333335,0.0,0.0
100264,1487,8.155555555555555,0.8333333333333334,1.0
100264,1490,6.726984126984126,1.7000000000000002,1.0
100264,1491,20.40952380952381,2.588888888888889,2.0
100264,1492,14.682539682539685,0.888888888888889,1.0
100264,1496,15.682539682539685,0.888888888888889,1.0
100264,1497,18.432539682539684,0.888888888888889,1.0
100264,1501,19.682539682539684,1.7222222222222223,1.0
100265,1504,4.481481481481482,1.6984126984126984,2.0
100265,1506,10.525925925925927,0.9333333333333332,2.0
100265,1509,6.274074074074075,0.0,1.0
100265,1512,11.692592592592593,0.9333333333333332,2.0
100267,1528,16.443650793650797,0.888888888888889,1.0
100269,1538,3.0,1.75,2.0
100270,1542,3.793650793650794,0.888888888888889,3.0
100270,1546,3.793650793650794,1.777777777777778,3.0
100272,1548,4.833333333333334,0.8333333333333334,0.0
100272,1554,0.0,1.7833333333333332,2.0
100272,1560,4.466666666666667,0.9166666666666666,1.0
100272,1561,5.666666666666667,0.8333333333333334,0.0
100272,1562,1.8333333333333333,0.0,0.0
100272,1568,5.604166666666666,1.8499999999999999,3.0
100272,1569,10.404166666666667,2.6,2.0
100272,1571,5.466666666666667,0.0,1.0
100273,1572,13.0,0.8333333333333334,0.0
100274,1576,6.768518518518518,1.884259259259259,1.0
100274,1577,1.8518518518518519,0.9259259259259259,2.0
100274,1578,8.72005772005772,0.9047619047619048,2.0
100277,1587,5.809523809523809,0.9047619047619048,1.0
100277,1588,6.246031746031747,0.0,0.0
100279,1593,5.3690476190476195,0.888888888888889,1.0
100280,1595,4.666666666666667,0.8333333333333334,0.0
100282,1609,0.0,0.0,1.0
100282,1610,4.666666666666667,0.9047619047619048,1.0
100282,1612,12.65873015873016,0.0,0.0
100282,1616,0.0,0.0,0.0
100282,1617,1.875,0.0,1.0
100283,1622,3.0,0.8333333333333334,0.0
100283,1624,3.0,0.0,2.0
100284,1627,2.0,0.9166666666666666,1.0
100285,1633,1.0,0.0,0.0
100285,1634,7.733333333333333,0.8666666666666667,1.0
100286,1637,8.44074074074074,1.7555555555555555,2.0
100286,1640,2.0,1.7380952380952381,1.0
100286,1643,4.611111111111112,1.777777777777778,2.0
100287,1645,3.0,1.7714285714285714,4.0
100287,1647,2.0,0.9047619047619048,1.0
100287,1648,1.7142857142857142,0.0,0.0
100288,1653,0.0,0.0,0.0
100289,1654,0.0,0.0,0.0
100289,1655,5.472222222222221,3.6666666666666665,3.0
100289,1656,3.694444444444444,1.7222222222222223,1.0
100289,1657,4.444444444444445,1.7222222222222223,1.0
100290,1661,2.7936507936507935,2.6984126984126986,3.0
100292,1664,5.555555555555556,0.8666666666666667,2.0
100292,1667,4.0,0.0,0.0
100293,1669,0.0,0.0,0.0
100294,1670,1.7962962962962963,0.0,2.0
100294,1671,1.6666666666666667,1.6666666666666667,2.0
100294,1672,8.444444444444445,3.4444444444444446,3.0
100294,1673,6.777777777777778,1.777777777777778,3.0
100294,1675,10.555555555555555,5.666666666666667,3.0
100294,1677,11.46031746031746,5.4603174603174605,4.0
100295,1681,0.0,0.0,0.0
100297,1691,3.7777777777777777,0.888888888888889,1.0
100297,1692,5.583333333333333,1.777777777777778,2.0
100297,1696,0.0,2.7094757094757096,7.0
100299,1702,1.9333333333333331,0.0,0.0
100299,1703,1.8333333333333335,0.0,0.0
100299,1704,1.822222222222222,0.0,1.0
100299,1705,1.8333333333333335,2.5833333333333335,1.0
100299,1713,1.7666666666666666,0.9166666666666666,3.0
100299,1715,1.8333333333333335,2.5833333333333335,2.0
100302,1721,0.0,0.0,0.0
100303,1722,3.0,0.0,0.0
100304,1724,6.777777777777779,0.888888888888889,1.0
100304,1726,12.58888888888889,1.7555555555555555,2.0
100306,1731,0.8412698412698413,0.0,1.0
100306,1733,0.8690476190476191,0.0,1.0
100306,1738,0.0,0.8666666666666667,2.0
100306,1740,0.8690476190476191,0.0,0.0
100306,1741,0.0,0.0,2.0
100306,1742,0.8690476190476191,0.0,1.0
100307,1746,6.28095238095238,1.7333333333333334,2.0
100307,1749,5.638095238095238,1.7714285714285714,2.0
100307,1753,4.8,0.8666666666666667,2.0
100307,1762,1.8666666666666667,0.8666666666666667,3.0
100308,1765,13.07777777777778,1.7555555555555555,2.0
100310,1771,3.7222222222222223,0.8333333333333334,1.0
100311,1774,0.8333333333333334,1.0,2.0
100312,1777,1.0,0.0,0.0
100313,1779,3.708333333333334,0.0,0.0
100313,1780,7.3273809523809526,0.0,1.0
100313,1782,5.597222222222223,0.0,0.0
100314,1784,1.7023809523809526,1.7380952380952381,1.0
100314,1785,2.7023809523809526,1.7380952380952381,1.0
100315,1786,0.0,0.0,0.0
100315,1790,5.726190476190476,2.7261904761904763,2.0
100316,1797,20.855555555555558,3.4444444444444446,2.0
100317,1804,10.68315295815296,2.75,2.0
100317,1805,15.401094276094277,1.7954545454545454,3.0
100320,1811,9.160317460317462,4.4,3.0
100320,1815,7.65873015873016,2.604761904761905,3.0
100320,1816,4.715873015873016,1.7555555555555555,2.0
100320,1818,2.8095238095238098,0.8492063492063492,1.0
100321,1821,0.888888888888889,0.888888888888889,1.0
100321,1824,4.7,3.0,3.0
100322,1829,2.8333333333333335,0.8333333333333334,0.0
100323,1830,1.8333333333333335,2.7714285714285714,2.0
100323,1835,0.0,1.7714285714285714,2.0
100326,1841,1.0,0.8666666666666667,2.0
100326,1844,4.792592592592593,1.7925925925925927,2.0
100326,1845,0.0,1.6666666666666667,0.0
100326,1846,4.792592592592593,1.7925925925925927,2.0
100327,1847,1.7175925925925926,0.8333333333333334,0.0
100327,1848,3.785714285714286,0.8690476190476191,1.0
100327,1851,3.6190476190476195,1.7023809523809526,1.0
100328,1852,6.866666666666667,3.554761904761905,4.0
100328,1853,7.7,1.7000000000000002,2.0
100328,1855,3.0,0.8666666666666667,1.0
100329,1858,5.700000000000001,0.8666666666666667,1.0
100329,1861,3.962962962962963,0.9166666666666666,1.0
100330,1862,3.8499999999999996,0.9166666666666666,1.0
100331,1867,9.466666666666667,0.888888888888889,2.0
100331,1868,12.3,0.888888888888889,2.0
100331,1870,12.3,0.888888888888889,2.0
100332,1872,0.9333333333333332,1.0,0.0
